Data,Time,LabName,WaterTemp,pH,DissolveOxygen,TotalNitrogen,Phosphorus,TotalOrganicCarbons,Phenol,Cyan
20210319,0.541666667,노량진,10.9,7.3,10.3,3.25,0.07,2.4,0,0
20210319,0.5,탄천,15.8,7.1,7.4,9.5,0.08,,0,0
20210319,0.5,중랑천,14.6,7.3,7.6,5.85,0.13,3.4,0,0
20210319,0.5,안양천,15.7,6.9,5.6,9.7,0.13,6.8,0,0
20210319,0.5,선유,11.3,7.4,10.7,3.1,0.063,2.3,0,0
20210319,0.5,노량진,10.8,7.3,10.2,3.325,0.066,2.3,0,0
20210319,0.458333333,탄천,15.1,7.1,7.1,9.6,0.08,6.2,0,0
20210319,0.458333333,중랑천,14.4,7.3,7.5,5.95,0.13,4.4,0,0
20210319,0.458333333,안양천,14.7,6.9,5.3,10.06,0.12,6.6,0,0
20210319,0.458333333,선유,11.1,7.4,10.2,3.22,0.06,2.3,0,0
20210319,0.458333333,노량진,10.7,7.3,10.1,3.175,0.07,2.3,0,0
20210319,0.416666667,탄천,14.7,7.1,6.7,10.14,0.08,6.2,0,0
20210319,0.416666667,중랑천,14.2,7.3,7.3,5.825,0.13,3,0,0
20210319,0.416666667,안양천,14.2,6.9,4.8,10.35,0.125,6.7,0,0
20210319,0.416666667,선유,11,7.4,10,3.12,0.063,2.4,0,0
20210319,0.416666667,노량진,10.6,7.3,9.9,3.2,0.068,2.4,0,0
20210319,0.375,탄천,14.7,7,6.3,10.54,0.085,6.4,0,0
20210319,0.375,중랑천,14.2,7.3,7.3,5.85,0.14,3,0,0
20210319,0.375,안양천,14,6.9,4.5,10.06,0.125,6.7,0,0
20210319,0.375,선유,11,7.3,9.9,3.12,0.06,2.4,0,0
20210319,0.375,노량진,10.6,7.3,9.7,3.2,0.068,2.4,0,0
20210319,0.333333333,탄천,14.9,7,6.1,10.94,0.085,6.7,0,0
20210319,0.333333333,중랑천,14.2,7.3,7.3,5.875,0.15,3.4,0,0
20210319,0.333333333,안양천,14,6.9,4.6,9.78,0.14,6.7,0,0
20210319,0.333333333,선유,11,7.3,9.9,3.16,0.063,2.3,0,0
20210319,0.333333333,노량진,10.6,7.3,9.8,3.275,0.068,2.3,0,0
20210319,0.291666667,탄천,15.2,7,5.9,10.84,0.085,6.5,0,0
20210319,0.291666667,중랑천,14.3,7.3,7.5,5.875,0.145,4.2,0,0
20210319,0.291666667,안양천,14.2,6.9,4.6,9.78,0.145,6.8,0,0
20210319,0.291666667,선유,11,7.3,9.9,3.16,0.064,2.3,0,0
20210319,0.291666667,노량진,10.6,7.3,9.8,3.15,0.068,2,0,0
20210319,0.25,탄천,15.4,7,6,10.54,0.08,6.8,0,0
20210319,0.25,중랑천,14.4,7.3,7.6,5.75,0.14,3.3,0,0
20210319,0.25,안양천,14.3,6.9,4.6,9.6,0.145,6.7,0,0
20210319,0.25,선유,11,7.4,10,3.16,0.065,2.3,0,0
20210319,0.25,노량진,10.6,7.3,9.9,3.2,0.068,2.1,0,0
20210319,0.208333333,탄천,15.5,7,5.9,10.96,0.085,6.6,0,0
20210319,0.208333333,중랑천,14.4,7.3,7.9,5.725,0.145,3.2,0,0
20210319,0.208333333,안양천,14.5,6.9,4.7,9.64,0.155,6.8,0,0
20210319,0.208333333,선유,10.9,7.4,10.1,3.08,0.064,2.4,0,0
20210319,0.208333333,노량진,10.6,7.3,9.9,3.25,0.07,2.6,0,0
20210319,0.166666667,탄천,15.6,7,6,11.24,0.1,6.5,0,0
20210319,0.166666667,중랑천,14.5,7.3,8.1,5.85,0.15,3.4,0,0
20210319,0.166666667,안양천,14.7,6.9,4.9,10.39,0.155,6.7,0,0
20210319,0.166666667,선유,10.9,7.4,10.2,3.16,0.062,2.2,0,0
20210319,0.166666667,노량진,10.7,7.3,10,3.175,0.068,2.6,0,0
20210319,0.125,탄천,15.8,7,6,11.44,0.1,6.8,0,0
20210319,0.125,중랑천,14.6,7.4,8.3,5.75,0.21,3.7,0,0
20210319,0.125,안양천,15,6.9,5.1,9.1,0.18,6.9,0,0
20210319,0.125,선유,10.9,7.4,10.3,3.16,0.079,2.2,0,0
20210319,0.125,노량진,10.7,7.3,10,3.125,0.07,2.1,0,0
20210319,0.083333333,탄천,15.9,7,6.1,11.56,0.095,6.7,0,0
20210319,0.083333333,중랑천,14.8,7.4,8.4,5.675,0.125,4.8,0,0
20210319,0.083333333,안양천,15.2,6.9,5.4,9.69,0.17,6.7,0,0
20210319,0.083333333,선유,11,7.4,10.5,3.16,0.065,2.2,0,0
20210319,0.083333333,노량진,10.8,7.3,10.1,3.175,0.072,2.4,0,0
20210319,0.041666667,탄천,16,7,6.1,11.54,0.095,6.8,0,0
20210319,0.041666667,중랑천,15,7.4,8.7,5.675,0.13,3.5,0,0
20210319,0.041666667,안양천,15.5,6.9,5.6,8.99,0.16,6.8,0,0
20210319,0.041666667,선유,11,7.4,10.6,3.14,0.063,2.3,0,0
20210319,0.041666667,노량진,10.8,7.3,10.3,3.15,0.072,2.5,0,0
20210318,1,탄천,16.1,7,6.3,11.48,0.095,7.2,0,0
20210318,1,중랑천,15.2,7.4,8.8,5.55,0.125,3.6,0,0
20210318,1,안양천,15.7,6.9,6.1,9.59,0.17,6.8,0,0
20210318,1,선유,11,7.4,10.7,3.2,0.064,2.2,0,0
20210318,1,노량진,10.8,7.3,10.3,3.3,0.066,2.3,0,0
20210318,0.958333333,탄천,16.3,7,6.3,11.7,0.1,6.7,0,0
20210318,0.958333333,중랑천,15.3,7.4,9,5.5,0.125,3.3,0,0
20210318,0.958333333,안양천,16,7,6.5,9.68,0.16,6.6,0,0
20210318,0.958333333,선유,11,7.4,10.5,3.18,0.06,2.3,0,0
20210318,0.958333333,노량진,10.9,7.3,10.4,3.225,0.068,2.3,0,0
20210318,0.916666667,탄천,16.4,7,6.5,12.08,0.1,7,0,0
20210318,0.916666667,중랑천,15.4,7.4,9.1,5.575,0.125,3.3,0,0
20210318,0.916666667,안양천,16.2,7,6.9,10.79,0.185,6.9,0,0
20210318,0.916666667,선유,11,7.4,10.5,3.08,0.059,2.2,0,0
20210318,0.916666667,노량진,11,7.4,10.6,3.25,0.066,2.3,0,0
20210318,0.875,탄천,16.4,7,6.5,11.2,0.1,7,0,0
20210318,0.875,중랑천,15.4,7.4,9.3,5.675,0.14,3.3,0,0
20210318,0.875,안양천,16.6,7,7.2,10.28,0.215,7.1,0,0
20210318,0.875,선유,11.1,7.4,10.7,3.14,0.063,2.3,0,0
20210318,0.875,노량진,11,7.4,10.7,3.25,0.064,2.4,0,0
20210318,0.833333333,탄천,16.6,7,6.8,10.92,0.095,6.8,0,0
20210318,0.833333333,중랑천,15.3,7.4,9.3,5.5,0.125,3.5,0,0
20210318,0.833333333,안양천,17.1,7,7.5,9.66,0.26,7,0,0
20210318,0.833333333,선유,11.2,7.4,10.9,3.12,0.062,2.3,0,0
20210318,0.833333333,노량진,11.3,7.4,10.8,3.25,0.064,2.3,0,0
20210318,0.791666667,탄천,17,7,7.1,10.58,0.095,6.5,0,0
20210318,0.791666667,중랑천,15.2,7.4,9.4,5.55,0.125,3.7,0,0
20210318,0.791666667,안양천,17.6,7,7.7,10.17,0.32,7.3,0,0
20210318,0.791666667,선유,11.2,7.4,11,3.06,0.065,2.2,0,0
20210318,0.791666667,노량진,11.5,7.4,11,3.05,0.064,2.4,0,0
20210318,0.75,탄천,17.3,7.1,7.4,10.32,0.095,7.5,0,0
20210318,0.75,중랑천,15,7.4,9.3,5.575,0.125,3.2,0,0
20210318,0.75,안양천,18,7,7.7,10.1,0.275,7.1,0,0
20210318,0.75,선유,11.4,7.4,10.9,3.14,0.067,2.2,0,0
20210318,0.75,노량진,11.3,7.4,10.8,3,0.064,2.1,0,0
20210318,0.708333333,탄천,17.5,7.1,7.5,10.44,0.1,6.6,0,0
20210318,0.708333333,중랑천,14.7,7.4,9.2,5.575,0.125,3.1,0,0
20210318,0.708333333,안양천,18.2,7,7.5,10.4,0.235,7,0,0
20210318,0.708333333,선유,11.5,7.4,11.1,3,0.066,2.3,0,0
20210318,0.708333333,노량진,11.1,7.3,10.6,2.95,0.064,2.3,0,0
20210318,0.666666667,탄천,17.5,7.1,7.6,10.26,0.1,7.2,0,0
20210318,0.666666667,중랑천,14.3,7.4,8.9,5.4,0.12,3.2,0,0
20210318,0.666666667,안양천,17.8,7,7.3,10.57,0.19,6.8,0,0
20210318,0.666666667,선유,11.2,7.5,10.9,3.08,0.059,2.2,0,0
20210318,0.666666667,노량진,10.9,7.3,10.4,2.925,0.064,2.5,0,0
20210318,0.625,탄천,16.9,7.1,7.6,10.42,0.095,6.5,0,0
20210318,0.625,중랑천,13.9,7.3,8.7,5.3,0.12,3.1,0,0
20210318,0.625,안양천,16.9,6.9,7.2,10.96,0.165,6.7,0,0
20210318,0.625,선유,11,7.5,10.7,3.08,0.06,2.3,0,0
20210318,0.625,노량진,11.1,7.3,10.4,3.05,0.064,2.3,0,0
20210318,0.583333333,탄천,16.3,7.1,7.7,10.46,0.085,6.7,0,0
20210318,0.583333333,중랑천,13.5,7.3,8.4,5.3,0.125,3,0,0
20210318,0.583333333,안양천,16.1,6.9,6.9,10.41,0.18,6.6,0,0
20210318,0.583333333,선유,10.9,7.5,10.6,3.04,0.061,2.3,0,0
20210318,0.583333333,노량진,11,7.3,10.4,2.95,0.07,2.5,0,0
20210318,0.541666667,탄천,15.4,7.1,7.8,9.58,0.08,6.1,0,0
20210318,0.541666667,중랑천,13.2,7.3,8.2,5.425,0.125,3.4,0,0
20210318,0.541666667,안양천,15.3,6.9,,10.94,0.19,6.9,0,0
20210318,0.541666667,선유,10.8,7.5,10.5,3.06,0.069,2.2,0,0
20210318,0.541666667,노량진,11,7.3,10.4,2.925,0.07,2.5,0,0
20210318,0.5,탄천,14.4,7.2,7.8,9.66,0.08,7.5,0,0
20210318,0.5,중랑천,13,7.3,7.9,5.35,0.125,3.3,0,0
20210318,0.5,안양천,,,,10.64,0.13,6.4,0,0
20210318,0.5,선유,10.7,7.5,10.4,3.14,0.066,2.3,0,0
20210318,0.5,노량진,10.9,7.3,10.3,2.85,0.068,2.1,0,0
20210318,0.458333333,탄천,13.7,7.1,7.6,9.64,0.08,7,0,0
20210318,0.458333333,중랑천,12.8,7.3,7.7,5.375,0.125,3.1,0,0
20210318,0.458333333,안양천,12.5,,,10.41,0.1,6.4,0,0
20210318,0.458333333,선유,10.7,7.4,10.4,3.1,0.068,2.2,0,0
20210318,0.458333333,노량진,10.8,7.3,10.3,2.875,0.064,2.1,0,0
20210318,0.416666667,탄천,13.3,7.1,7.2,10.04,0.08,6.6,0,0
20210318,0.416666667,중랑천,12.7,7.3,7.6,5.475,0.125,3.1,0,0
20210318,0.416666667,안양천,12.1,7,,10.28,0.11,6.3,0,0
20210318,0.416666667,선유,10.5,7.4,10.1,3.22,0.068,2.2,0,0
20210318,0.416666667,노량진,10.8,7.3,10.2,2.9,0.064,2.4,0,0
20210318,0.375,탄천,13.2,7,6.9,10.32,0.08,6.6,0,0
20210318,0.375,중랑천,12.8,7.3,7.6,5.6,0.13,3,0,0
20210318,0.375,안양천,12,7,,10.53,0.145,6.3,0,0
20210318,0.375,선유,10.5,7.4,10,3.18,0.065,2.3,0,0
20210318,0.375,노량진,10.7,7.3,10.2,2.95,0.066,2.3,0,0
20210318,0.333333333,탄천,13.3,7,6.7,10.44,0.08,6.5,0,0
20210318,0.333333333,중랑천,12.9,7.3,7.6,5.475,0.13,3.1,0,0
20210318,0.333333333,안양천,12,7,4.3,10.61,0.14,6.4,0,0
20210318,0.333333333,선유,10.5,7.4,9.9,3.26,0.064,2.2,0,0
20210318,0.333333333,노량진,10.7,7.3,10.2,3.025,0.066,2.4,0,0
20210318,0.291666667,탄천,13.6,7,6.5,10.6,0.08,7.3,0,0
20210318,0.291666667,중랑천,13,7.3,7.7,5.575,0.13,3.1,0,0
20210318,0.291666667,안양천,12.2,7,4.2,10.13,0.14,6.2,0,0
20210318,0.291666667,선유,10.5,7.4,9.9,3.2,0.065,2.2,0,0
20210318,0.291666667,노량진,10.7,7.3,10.2,3.025,0.066,2.4,0,0
20210318,0.25,탄천,13.8,7,6.4,10.56,0.08,8,0,0
20210318,0.25,중랑천,13.1,7.3,7.8,5.625,0.13,3.6,0,0
20210318,0.25,안양천,12.5,7,4.3,10.9,0.15,6.3,0,0
20210318,0.25,선유,10.6,7.4,10,3.16,0.064,2.3,0,0
20210318,0.25,노량진,10.6,7.3,10.1,2.975,0.064,2.6,0,0
20210318,0.208333333,탄천,14.1,7,6.3,10.98,0.085,7.2,0,0
20210318,0.208333333,중랑천,13.3,7.4,8.1,5.625,0.145,2.9,0,0
20210318,0.208333333,안양천,12.8,7,4.4,9.55,0.165,6.1,0,0
20210318,0.208333333,선유,10.6,7.4,10,3.2,0.065,2.2,0,0
20210318,0.208333333,노량진,10.6,7.3,10,2.975,0.068,2.1,0,0
20210318,0.166666667,탄천,14.3,7,6.4,10.78,0.085,6.5,0,0
20210318,0.166666667,중랑천,13.3,7.4,8.2,5.675,0.14,3.6,0,0
20210318,0.166666667,안양천,13.1,7,4.5,9.15,0.19,6.3,0,0
20210318,0.166666667,선유,10.6,7.5,10.2,3.16,0.062,2.2,0,0
20210318,0.166666667,노량진,10.7,7.3,10.1,2.875,0.064,2.1,0,0
20210318,0.125,탄천,14.5,7,6.4,10.96,0.085,6.8,0,0
20210318,0.125,중랑천,13.5,7.4,8.5,5.675,0.125,3.3,0,0
20210318,0.125,안양천,13.6,7,4.7,9.02,0.205,6.2,0,0
20210318,0.125,선유,10.6,7.5,10.3,3.14,0.062,2.2,0,0
20210318,0.125,노량진,10.7,7.3,10.2,2.85,0.068,2.1,0,0
20210318,0.083333333,탄천,14.7,7,6.5,11.04,0.095,7.5,0,0
20210318,0.083333333,중랑천,13.7,7.4,8.6,5.575,0.13,2.9,0,0
20210318,0.083333333,안양천,14,7,5,8.88,0.21,6.2,0,0
20210318,0.083333333,선유,10.6,7.5,10.4,3.16,0.062,2.2,0,0
20210318,0.083333333,노량진,10.8,7.3,10.2,2.85,0.07,2.3,0,0
20210318,0.041666667,탄천,15,7,6.5,10.84,0.085,7.1,0,0
20210318,0.041666667,중랑천,13.9,7.4,8.8,5.5,0.13,3.2,0,0
20210318,0.041666667,안양천,14.5,7,5.3,8.67,0.225,6.3,0,0
20210318,0.041666667,선유,10.7,7.5,10.4,3.1,0.063,2.3,0,0
20210318,0.041666667,노량진,10.8,7.3,10.3,2.875,0.07,2.5,0,0
20210317,1,탄천,15.3,7,6.6,10.84,0.085,6.8,0,0
20210317,1,중랑천,14.2,7.4,8.9,5.55,0.13,3.3,0,0
20210317,1,안양천,15,7,5.6,8.81,0.21,6.2,0,0
20210317,1,선유,10.6,7.5,10.5,3.12,0.064,2.2,0,0
20210317,1,노량진,10.8,7.3,10.4,2.875,0.076,2.4,0,0
20210317,0.958333333,탄천,15.7,7,6.6,11.1,0.085,7.6,0,0
20210317,0.958333333,중랑천,14.4,7.4,9,5.225,0.13,3.1,0,0
20210317,0.958333333,안양천,15.4,7,5.9,8.85,0.215,6.2,0,0
20210317,0.958333333,선유,10.7,7.5,10.5,3.22,0.064,2.2,0,0
20210317,0.958333333,노량진,10.9,7.3,10.2,2.925,0.064,1.9,0,0
20210317,0.916666667,탄천,15.9,7,6.7,10.86,0.1,7.6,0,0
20210317,0.916666667,중랑천,14.5,7.4,9.1,5.275,0.13,2.9,0,0
20210317,0.916666667,안양천,15.8,7,6.4,9.3,0.26,6.3,0,0
20210317,0.916666667,선유,10.7,7.5,10.5,3.14,0.065,2.2,0,0
20210317,0.916666667,노량진,11,7.3,10.2,2.925,0.064,2.4,0,0
20210317,0.875,탄천,16.1,7,6.8,10.84,0.095,,0,0
20210317,0.875,중랑천,14.6,7.4,9.3,5.2,0.125,3.3,0,0
20210317,0.875,안양천,16.4,7.1,6.8,9.39,0.305,6.5,0,0
20210317,0.875,선유,10.9,7.5,10.6,3.1,0.064,2.4,0,0
20210317,0.875,노량진,11.2,7.4,10.6,2.925,0.064,2.4,0,0
20210317,0.833333333,탄천,16.5,7,6.3,9.5,0.1,6.1,0,0
20210317,0.833333333,중랑천,14.6,7.4,9.4,5.35,0.15,3.3,0,0
20210317,0.833333333,안양천,17.2,7.1,7.3,9.17,0.32,6.3,0,0
20210317,0.833333333,선유,11.1,7.5,10.8,3.16,0.065,2.2,0,0
20210317,0.833333333,노량진,11.2,7.4,10.6,2.85,0.068,2.1,0,0
20210317,0.791666667,탄천,17,7,6.1,9.32,0.08,6.4,0,0
20210317,0.791666667,중랑천,14.5,7.4,9.4,5.35,0.13,3.2,0,0
20210317,0.791666667,안양천,17.8,7.1,7.4,9.26,0.32,6.3,0,0
20210317,0.791666667,선유,11,7.5,10.8,3.16,0.061,2.2,0,0
20210317,0.791666667,노량진,11.1,7.3,10.5,2.925,0.06,2.1,0,0
20210317,0.75,탄천,17.5,7.1,6.4,9.26,0.08,6.2,0,0
20210317,0.75,중랑천,14.3,7.4,9.3,5.3,0.12,3.6,0,0
20210317,0.75,안양천,18.5,,,,,,0,0
20210317,0.75,선유,11.3,7.5,10.8,3.16,0.062,2.2,0,0
20210317,0.75,노량진,11.2,7.4,10.6,2.775,0.06,2.8,0,0
20210317,0.708333333,탄천,17.8,7.1,6.4,9.38,0.08,6.4,0,0
20210317,0.708333333,중랑천,14,7.4,9.2,5.35,0.125,3.6,0,0
20210317,0.708333333,안양천,18.8,,,,,,0,0
20210317,0.708333333,선유,11.7,7.5,11,3.16,0.062,2.3,0,0
20210317,0.708333333,노량진,11,7.4,10.5,2.825,0.06,2.3,0,0
20210317,0.666666667,탄천,17.7,7.1,6.5,9.24,0.08,6,0,0
20210317,0.666666667,중랑천,13.6,7.3,8.9,5.3,0.125,3.3,0,0
20210317,0.666666667,안양천,18.4,,,,,,0,0
20210317,0.666666667,선유,11.5,7.5,11,3.2,0.062,2.2,0,0
20210317,0.666666667,노량진,10.9,7.4,10.5,2.775,0.06,2.4,0,0
20210317,0.625,탄천,17.2,7.1,6.5,9.26,0.08,6.4,0,0
20210317,0.625,중랑천,13.1,7.3,8.7,5.475,0.125,3.6,0,0
20210317,0.625,안양천,17.3,,,,,,0,0
20210317,0.625,선유,10.9,7.5,10.7,3.2,0.062,2.2,0,0
20210317,0.625,노량진,10.8,7.3,10.5,2.65,0.064,2,0,0
20210317,0.583333333,탄천,16.2,7.1,6.6,9.44,0.08,5.9,0,0
20210317,0.583333333,중랑천,12.6,7.3,8.4,5.575,0.145,3.3,0,0
20210317,0.583333333,안양천,15.8,,,,,,0,0
20210317,0.583333333,선유,10.8,7.5,10.5,3.26,0.065,2.4,0,0
20210317,0.583333333,노량진,10.6,7.3,10.4,2.675,0.066,2.6,0,0
20210317,0.541666667,탄천,15,7.1,6.6,9.24,0.08,6.2,0,0
20210317,0.541666667,중랑천,12.2,7.3,8.2,5.575,0.125,3.1,0,0
20210317,0.541666667,안양천,14.1,,,,,,0,0
20210317,0.541666667,선유,10.6,7.5,10.3,3.16,0.063,2.4,0,0
20210317,0.541666667,노량진,10.4,7.3,10.5,2.625,0.068,2.4,0,0
20210317,0.5,탄천,13.8,7.2,6.6,9.38,0.1,5.6,0,0
20210317,0.5,중랑천,11.8,7.3,7.9,5.675,0.13,3.1,0,0
20210317,0.5,안양천,12.7,,,,,,0,0
20210317,0.5,선유,10.5,7.5,10.3,3.2,0.067,2.2,0,0
20210317,0.5,노량진,10.4,7.3,10.5,2.575,0.068,3.8,0,0
20210317,0.458333333,탄천,13,7.1,6.4,9.26,0.08,5.9,0,0
20210317,0.458333333,중랑천,11.5,7.3,7.8,5.675,0.14,3.8,0,0
20210317,0.458333333,안양천,11.6,,,,,,0,0
20210317,0.458333333,선유,10.7,7.5,10.4,3.26,0.062,2.2,0,0
20210317,0.458333333,노량진,10.3,7.3,10.4,2.55,0.064,2.4,0,0
20210317,0.416666667,탄천,12.6,7.1,6,9.34,0.08,6,0,0
20210317,0.416666667,중랑천,11.4,7.3,7.6,5.725,0.14,3.7,0,0
20210317,0.416666667,안양천,11,,,,,,0,0
20210317,0.416666667,선유,10.6,7.5,10.2,3.22,0.063,2.2,0,0
20210317,0.416666667,노량진,10.3,7.3,10.4,2.6,0.064,1.9,0,0
20210317,0.375,탄천,12.6,7.1,5.6,9.2,0.08,6,0,0
20210317,0.375,중랑천,11.5,7.3,7.6,5.8,0.15,3.7,0,0
20210317,0.375,안양천,10.7,,,,,,0,0
20210317,0.375,선유,10.5,7.4,10.1,3.26,0.067,2.2,0,0
20210317,0.375,노량진,10.2,7.3,10.4,2.625,0.066,2,0,0
20210317,0.333333333,탄천,12.9,7.1,5.4,9.42,0.085,5.9,0,0
20210317,0.333333333,중랑천,11.7,7.3,7.5,5.7,0.14,3.5,0,0
20210317,0.333333333,안양천,10.8,,,,,,0,0
20210317,0.333333333,선유,10.6,7.4,10,3.26,0.065,2.2,0,0
20210317,0.333333333,노량진,10.3,7.3,10.2,2.6,0.066,2.5,0,0
20210317,0.291666667,탄천,13.2,7,5.2,9.26,0.075,6.2,0,0
20210317,0.291666667,중랑천,12,7.3,7.6,5.775,0.13,3.6,0,0
20210317,0.291666667,안양천,11.1,,,,,,0,0
20210317,0.291666667,선유,10.6,7.4,10,3.24,0.063,2.2,0,0
20210317,0.291666667,노량진,10.3,7.3,10.2,2.675,0.066,1.9,0,0
20210317,0.25,탄천,13.5,7,5.2,9.34,0.075,6.7,0,0
20210317,0.25,중랑천,12.3,7.3,7.7,5.8,0.13,3.6,0,0
20210317,0.25,안양천,11.3,,,,,,0,0
20210317,0.25,선유,10.6,7.4,10,3.26,0.062,2.2,0,0
20210317,0.25,노량진,10.3,7.3,10.3,2.65,0.066,2.3,0,0
20210317,0.208333333,탄천,13.8,7,5.2,9.58,0.08,6.3,0,0
20210317,0.208333333,중랑천,12.6,7.4,7.9,5.675,0.125,3.3,0,0
20210317,0.208333333,안양천,11.5,,,,,,0,0
20210317,0.208333333,선유,10.7,7.4,10.1,3.28,0.064,2.3,0,0
20210317,0.208333333,노량진,10.3,7.3,10.4,2.7,0.066,2.5,0,0
20210317,0.166666667,탄천,14,7,5.2,9.34,0.08,6.1,0,0
20210317,0.166666667,중랑천,12.9,7.4,8,5.725,0.13,3.6,0,0
20210317,0.166666667,안양천,11.9,,,,,,0,0
20210317,0.166666667,선유,10.5,7.5,10.1,3.28,0.071,2.3,0,0
20210317,0.166666667,노량진,10.3,7.4,10.5,2.65,0.066,2.5,0,0
20210317,0.125,탄천,14.2,7,5.2,9.34,0.075,6.4,0,0
20210317,0.125,중랑천,13.1,7.4,8.2,5.75,0.125,3.7,0,0
20210317,0.125,안양천,12.4,,,,,,0,0
20210317,0.125,선유,10.4,7.5,10.3,3.22,0.067,2.2,0,0
20210317,0.125,노량진,10.3,7.3,10.4,2.7,0.064,2.6,0,0
20210317,0.083333333,탄천,14.3,7,5.3,9.52,0.08,6.9,0,0
20210317,0.083333333,중랑천,13.4,7.4,8.3,5.775,0.13,3.4,0,0
20210317,0.083333333,안양천,12.8,,,,,,0,0
20210317,0.083333333,선유,10.4,7.5,10.3,3.26,0.061,2.2,0,0
20210317,0.083333333,노량진,10.3,7.4,10.3,2.675,0.07,2.5,0,0
20210317,0.041666667,탄천,14.6,7,5.3,9.4,0.08,6.6,0,0
20210317,0.041666667,중랑천,13.9,7.4,8.4,5.725,0.14,3.7,0,0
20210317,0.041666667,안양천,13.3,,,,,,0,0
20210317,0.041666667,선유,10.4,7.5,10.4,3.16,0.061,2.2,0,0
20210317,0.041666667,노량진,10.3,7.4,10.4,2.7,0.07,1.9,0,0
20210316,1,탄천,14.9,7,5.4,9.46,0.08,7.2,0,0
20210316,1,중랑천,14.3,7.4,8.4,5.725,0.14,3.6,0,0
20210316,1,안양천,13.9,,,,,,0,0
20210316,1,선유,10.3,7.5,10.4,3.12,0.061,2.2,0,0
20210316,1,노량진,10.3,7.4,10.5,2.625,0.072,2.4,0,0
20210316,0.958333333,탄천,15.2,7,5.4,9.54,0.08,6.4,0,0
20210316,0.958333333,중랑천,14.6,7.4,8.6,5.725,0.14,4.4,0,0
20210316,0.958333333,안양천,14.4,,,,,,0,0
20210316,0.958333333,선유,10.5,7.5,10.6,3.26,0.066,2.3,0,0
20210316,0.958333333,노량진,10.4,7.4,10.6,2.55,0.068,2.3,0,0
20210316,0.916666667,탄천,15.5,7,5.5,9.44,0.1,6.6,0,0
20210316,0.916666667,중랑천,14.9,7.4,8.7,5.575,0.13,4.7,0,0
20210316,0.916666667,안양천,15,,,,,,0,0
20210316,0.916666667,선유,10.7,7.4,10.4,3.26,0.061,2.3,0,0
20210316,0.916666667,노량진,10.5,7.4,10.7,2.575,0.066,2.3,0,0
20210316,0.875,탄천,15.9,7,5.6,9.36,0.095,6.5,0,0
20210316,0.875,중랑천,15.1,7.4,8.9,5.575,0.145,,0,0
20210316,0.875,안양천,15.7,,,,,,0,0
20210316,0.875,선유,10.7,7.4,10.4,3.16,0.072,2.2,0,0
20210316,0.875,노량진,10.5,7.4,10.7,2.6,0.07,2.5,0,0
20210316,0.833333333,탄천,16.2,7.1,5.9,9.64,0.085,6.6,0,0
20210316,0.833333333,중랑천,15.2,7.4,8.9,5.575,0.125,,0,0
20210316,0.833333333,안양천,16.5,,,,,,0,0
20210316,0.833333333,선유,10.7,7.4,10.5,3.26,0.066,2.3,0,0
20210316,0.833333333,노량진,10.5,7.4,10.8,2.475,0.066,2.4,0,0
20210316,0.791666667,탄천,16.6,7.1,6.1,9.52,0.08,7.2,0,0
20210316,0.791666667,중랑천,15.3,7.4,9.1,5.575,0.145,,0,0
20210316,0.791666667,안양천,17.2,,,,,,0,0
20210316,0.791666667,선유,10.9,7.4,10.6,3.16,0.066,2.2,0,0
20210316,0.791666667,노량진,10.6,7.4,10.9,2.575,0.064,2.3,0,0
20210316,0.75,탄천,17,7.1,6.4,9.38,0.08,6.6,0,0
20210316,0.75,중랑천,15.1,7.4,9,5.675,0.145,,0,0
20210316,0.75,안양천,17.8,,,,,,0,0
20210316,0.75,선유,10.9,7.4,10.7,3.24,0.062,2.2,0,0
20210316,0.75,노량진,10.6,7.4,10.9,2.475,0.066,2.3,0,0
20210316,0.708333333,탄천,17.4,7.1,6.4,9.4,0.08,6.7,0,0
20210316,0.708333333,중랑천,14.9,7.4,8.9,5.575,0.11,,0,0
20210316,0.708333333,안양천,18.1,,,,,,0,0
20210316,0.708333333,선유,11,7.4,10.6,3.2,0.067,2.3,0,0
20210316,0.708333333,노량진,10.7,7.4,11,2.575,0.068,2.1,0,0
20210316,0.666666667,탄천,17.4,7.1,6.5,9.44,0.08,6.5,0,0
20210316,0.666666667,중랑천,14.5,7.3,8.6,5.575,0.11,,0,0
20210316,0.666666667,안양천,18,,,,,,0,0
20210316,0.666666667,선유,10.9,7.4,10.7,3.22,0.061,2.2,0,0
20210316,0.666666667,노량진,10.7,7.4,11,2.55,0.066,2.1,0,0
20210316,0.625,탄천,17.1,7.1,6.4,9.48,0.08,,0,0
20210316,0.625,중랑천,14.1,7.3,8.5,5.675,0.125,,0,0
20210316,0.625,안양천,17.2,,,,,,0,0
20210316,0.625,선유,10.7,7.4,10.7,3.18,0.062,2.2,0,0
20210316,0.625,노량진,10.6,7.4,10.9,2.475,0.064,2.1,0,0
20210316,0.583333333,탄천,16.5,7.1,6.5,9.52,0.085,,0,0
20210316,0.583333333,중랑천,13.6,7.3,8.1,5.7,0.12,,0,0
20210316,0.583333333,안양천,16,,,,,,0,0
20210316,0.583333333,선유,10.6,7.4,10.7,3.16,0.064,2.3,0,0
20210316,0.583333333,노량진,10.5,7.4,10.9,2.475,0.066,2.3,0,0
20210316,0.541666667,탄천,15.6,7.1,6.4,9.42,0.095,5.8,0,0
